id,prefix,topic,answer,unit,reject_reason,detail,question
TD391,TD,capacitor,-1.77,μJ,constant_answer_code,,A parallel plate capacitor has a plate separation `d = 1 mm` and is charged to `U = 200 V`. The plate area is `S = 100 cm^2`. The plate separation is then doubled while still connected to the source. Calculate the additional work supplied by the source.
TD392,TD,capacitor,0.354,J/m³,constant_answer_code,,"A parallel-plate capacitor has a dielectric constant ε = 2, an area of 400 cm², and a plate separation of d = 0.5 mm. A voltage of U = 100 V is applied across it. Calculate the electric field energy density."
TD394,TD,capacitor,75,pF,constant_answer_code,,"A parallel plate capacitor has a capacitance C = 5 pF and a plate separation d = 1 mm. If the plate separation d is changed to 0.2 mm and the dielectric medium is replaced by one with a dielectric constant of ε_r = 3, what is the new capacitance?"
TD395,TD,capacitor,20.33,mN,constant_answer_code,,A parallel plate capacitor has a charge of 60 μC and a potential difference of 300 V. Calculate the electrostatic attractive force between the two plates if the area is 100 cm².
TD397,TD,capacitor,26.55,nC,constant_answer_code,,"A parallel plate capacitor has an area S = 400 cm², a plate separation d = 2 mm, and a dielectric constant ε = 1.5. If a voltage U = 100 V is applied, calculate the charge on each plate."
TD398,TD,capacitor,1.66,nJ,constant_answer_code,,"A parallel-plate capacitor has a dielectric constant (or relative permittivity) **ε = 3**, plate separation **d = 0.5 mm**, and plate area **S = 250 cm²**. If a voltage **U = 50 V** is applied across it, calculate the energy stored in the electric field."
TD400,TD,capacitor,0.020,J,constant_answer_code,,"A capacitor with capacitance C = 12 μF is charged to U = 100 V. If its charge is then distributed equally among 3 identical capacitors, what is the total energy of the system?"
TD402,TD,capacitor,100,μF,constant_answer_code,,"Calculate the capacitance C of the capacitor, given that it stores Q = 3 mC when fully charged under U = 30 V."
THCB003,THCB,measurement_error,1.0,Ω,constant_answer_code,,"Resistance R is calculated using the formula R = U/I, where U = 6.0 ± 0.1 V and I = 0.3 ± 0.01 A. What is the absolute error of R?"
THCB004,THCB,measurement_error,0.26,A,constant_answer_code,,"When measuring the current through a resistor, a value of 0.25 A was obtained with an uncertainty of ±0.01 A. What is the maximum possible current?"
THCB005,THCB,measurement_error,4.21,%,constant_answer_code,,"In an experiment, the measured voltage was 9.5 ± 0.2 V, and the measured current was 0.95 ± 0.02 A. What is the relative error in the power?"
THCB007,THCB,measurement_error,0.2,A,constant_answer_code,,"A student measures the current 3 times and obtains the values: 1.8 A, 2.0 A, 2.2 A. What is the random error?"
THCB066,THCB,circuit_resistance,I_D₁ = 1.0; I_D₂ = 1.0; I_total = 2.0,A; A; A,constant_answer_code,,"A voltage source of U = 9V. Two lamps are connected in parallel, and each lamp has a resistance R = 9Ω. Calculate the current through each lamp and the total current."
THCB068,THCB,circuit_resistance,I_total = 1.5,A,constant_answer_code,,An 8Ω lamp is connected in parallel with a 16Ω lamp. A voltage of 8V is applied across them. Calculate the total current in the circuit.
THCB070,THCB,circuit_resistance,I_total_new = 0.5,A,constant_answer_code,,"Two lamps are connected in parallel, with a total current of 1.2 A. If lamp D₁ is removed, what will be the total current (given that lamp D₂ draws 0.5 A)?"
THCB071,THCB,circuit_resistance,Resistance decreases → current increases.,-,non_numeric_or_unitless,,"In an electrical circuit, if the resistance of branch D₂ decreases, how will the current through D₂ change?"
THCB072,THCB,circuit_resistance,I_total = 3.0,A,constant_answer_code,,"Resistor D1 has a resistance of 10Ω, and Resistor D2 has a resistance of 5Ω. They are connected in parallel to a 10V power source. Calculate the total current flowing through the circuit."
THCB073,THCB,circuit_resistance,The lamp shines brighter because the current through it increases.,-,non_numeric_or_unitless,,"If the total current increases when the resistance of the variable resistor is decreased, what happens to the light bulbs?"
THCB076,THCB,circuit_resistance,I₁ = 0.5; I₂ = 1.0,A; A,constant_answer_code,,Two light bulbs with resistances R₁ = 20Ω and R₂ = 10Ω are connected in parallel. A voltage of U = 10V is applied across the combination. Calculate the current flowing through each bulb.
THCB080,THCB,circuit_resistance,I_total = 1.5,A,constant_answer_code,,A 15V source is connected to two parallel branches/resistors: R₁ = 15Ω and R₂ = 30Ω. Calculate the total current.
THCB081,THCB,circuit_resistance,Total current increases.,-,non_numeric_or_unitless,,"If the current through one lamp in a parallel circuit increases, how will the total current change?"
THCB082,THCB,circuit_resistance,P = 9.0,W,constant_answer_code,,Two identical lamps are connected in parallel and consume a total of 18W. Calculate the power of each lamp.
THCB083,THCB,circuit_resistance,Brighter because the current is higher.,-,non_numeric_or_unitless,,"If two bulbs are connected in parallel, both at the same voltage, how bright will the bulb with lower resistance be?"
THCB088,THCB,measurement_error,10.2; 0.067,cm; cm,constant_answer_code,,"An object was measured three times, yielding the results: 10.1 cm, 10.3 cm, and 10.2 cm. Calculate the mean value and the mean absolute error."
THCB100,THCB,measurement_error,0.8; 1.07,kg; %,constant_answer_code,,"The actual weight is 75.0 kg, and a student measured 74.2 kg. Calculate the absolute error and the percentage relative error."
THCB108,THCB,measurement_error,120.0; 0.133,cm; cm,constant_answer_code,,"Three height measurements were taken: 120.0 cm, 119.8 cm, 120.2 cm. Calculate the mean value and the mean absolute error."
THCB120,THCB,measurement_error,0.5; 0.77,kg; %,constant_answer_code,,"The actual weight is 65.0 kg, and a student measured 64.5 kg. Calculate the absolute error and the relative error."
THCB124,THCB,measurement_error,2.0,%,constant_answer_code,,The measured voltage is 5.00 ± 0.10 V. Calculate the percentage relative error.
THCB126,THCB,measurement_error,0.29,%,constant_answer_code,,The measured length is 70.0 ± 0.2 cm. Calculate the percentage relative uncertainty.
THCB127,THCB,measurement_error,0.5; 1.25,cm; %,constant_answer_code,,The measured value is 39.5 cm while the true value is 40.0 cm. Calculate the absolute error and the percentage relative error.
THCB130,THCB,measurement_error,1.0; 0.61,cm; %,constant_answer_code,,"he student's true height is 165.0 cm, and the student measured it as 164.0 cm. Calculate the absolute error and the relative percentage error."
THCB131,THCB,measurement_error,1.0,%,constant_answer_code,,The measuring instrument has a least count of 0.1 cm. The measured value is 10.0 cm. Calculate the percentage relative error.
THCB247,THCB,measurement_error,0.2,-,non_numeric_or_unitless,,"The measured value is 9.8, while the accepted value is 10.0. Calculate the absolute error."
THCB248,THCB,measurement_error,0.3,-,non_numeric_or_unitless,,"The measured value is 15.3, while the accepted value is 15.0. Calculate the absolute error."
THCB249,THCB,measurement_error,0.02,-,non_numeric_or_unitless,,"The measured value is 0.98, while the accepted value is 1.0. Calculate the absolute error."
THCB250,THCB,measurement_error,0.2,-,non_numeric_or_unitless,,"The measured value is 4.7, while the accepted value is 4.5. Calculate the absolute error."
THCB251,THCB,measurement_error,1.2,-,non_numeric_or_unitless,,"The measured value is 101.2, while the accepted value is 100.0. Calculate the absolute error."
THCB252,THCB,measurement_error,3.25,-,non_numeric_or_unitless,,A measurement is reported as x = 3.2 ± 0.05. What is the maximum possible value?
THCB253,THCB,measurement_error,12.8,-,non_numeric_or_unitless,,A measurement is reported as x = 12.6 ± 0.2. What is the maximum possible value?
THCB254,THCB,measurement_error,0.49,-,non_numeric_or_unitless,,A measurement is reported as x = 0.48 ± 0.01. What is the maximum possible value?
THCB255,THCB,measurement_error,25.5,-,non_numeric_or_unitless,,A measurement is reported as x = 25.0 ± 0.5. What is the maximum possible value?
THCB256,THCB,measurement_error,7.88,-,non_numeric_or_unitless,,A measurement is reported as x = 7.85 ± 0.03. What is the maximum possible value?
THCB257,THCB,measurement_error,3.15,-,non_numeric_or_unitless,,A measurement is reported as x = 3.2 ± 0.05. What is the minimum possible value?
THCB258,THCB,measurement_error,12.4,-,non_numeric_or_unitless,,A measurement is reported as x = 12.6 ± 0.2. What is the minimum possible value?
THCB259,THCB,measurement_error,0.47,-,non_numeric_or_unitless,,A measurement is reported as x = 0.48 ± 0.01. What is the minimum possible value?
THCB260,THCB,measurement_error,24.5,-,non_numeric_or_unitless,,A measurement is reported as x = 25.0 ± 0.5. What is the minimum possible value?
THCB261,THCB,measurement_error,7.82,-,non_numeric_or_unitless,,A measurement is reported as x = 7.85 ± 0.03. What is the minimum possible value?
THCB272,THCB,measurement_error,0.3,-,non_numeric_or_unitless,,A quantity y = a + b is computed from a = 3.2 ± 0.1 and b = 4.6 ± 0.2. Calculate the absolute error of y.
THCB273,THCB,measurement_error,0.5,-,non_numeric_or_unitless,,A quantity y = a + b is computed from a = 12.5 ± 0.3 and b = 8.0 ± 0.2. Calculate the absolute error of y.
THCB274,THCB,measurement_error,0.05,-,non_numeric_or_unitless,,A quantity y = a + b is computed from a = 0.75 ± 0.02 and b = 1.25 ± 0.03. Calculate the absolute error of y.
THCB275,THCB,measurement_error,0.9,-,non_numeric_or_unitless,,A quantity y = a + b is computed from a = 25.0 ± 0.5 and b = 15.0 ± 0.4. Calculate the absolute error of y.
THCB276,THCB,measurement_error,0.15,-,non_numeric_or_unitless,,A quantity y = a + b is computed from a = 6.8 ± 0.1 and b = 2.4 ± 0.05. Calculate the absolute error of y.
THCB277,THCB,measurement_error,0.4,-,non_numeric_or_unitless,,A quantity y = ab is computed from a = 4.0 ± 0.1 and b = 2.0 ± 0.05. Calculate the absolute error of y.
THCB278,THCB,measurement_error,1.2,-,non_numeric_or_unitless,,A quantity y = ab is computed from a = 6.0 ± 0.2 and b = 3.0 ± 0.1. Calculate the absolute error of y.
THCB279,THCB,measurement_error,0.9,-,non_numeric_or_unitless,,A quantity y = ab is computed from a = 2.5 ± 0.05 and b = 8.0 ± 0.2. Calculate the absolute error of y.
THCB280,THCB,measurement_error,0.75,-,non_numeric_or_unitless,,A quantity y = ab is computed from a = 10.0 ± 0.3 and b = 1.5 ± 0.03. Calculate the absolute error of y.
THCB281,THCB,measurement_error,1.6,-,non_numeric_or_unitless,,A quantity y = ab is computed from a = 12.0 ± 0.4 and b = 2.5 ± 0.05. Calculate the absolute error of y.
THCB282,THCB,measurement_error,10,-,non_numeric_or_unitless,,"Three repeated measurements give 9.8, 10.0, and 10.2. Calculate the average measured value."
THCB283,THCB,measurement_error,5,-,non_numeric_or_unitless,,"Three repeated measurements give 4.9, 5.1, and 5.0. Calculate the average measured value."
THCB284,THCB,measurement_error,0.497,-,non_numeric_or_unitless,,"Three repeated measurements give 0.48, 0.51, and 0.5. Calculate the average measured value."
THCB285,THCB,measurement_error,19.967,-,non_numeric_or_unitless,,"Three repeated measurements give 19.8, 20.1, and 20.0. Calculate the average measured value."
THCB286,THCB,measurement_error,3,-,non_numeric_or_unitless,,"Three repeated measurements give 2.95, 3.05, and 3.0. Calculate the average measured value."
